date,close_price,volume,volume_anomaly
2026-03-25,0.9900000095367432,19193500,0
2026-03-26,0.9700000286102295,14347700,0
2026-03-27,0.949999988079071,15995700,0
2026-03-30,0.9800000190734863,31411600,0
2026-03-31,0.9800000190734863,23970000,0
2026-04-01,1.0299999713897705,40614100,0
2026-04-02,1.1200000047683716,41493500,0
2026-04-06,1.2599999904632568,50645600,0
2026-04-07,1.2799999713897705,30528600,0
2026-04-08,1.340000033378601,36736900,0
2026-04-09,1.350000023841858,26473800,0
2026-04-10,1.350000023841858,30800600,0
2026-04-13,1.4500000476837158,29379700,0
2026-04-14,1.5399999618530273,37999900,0
2026-04-15,1.6699999570846558,40208600,0
2026-04-16,1.6100000143051147,41607800,0
2026-04-17,1.8600000143051147,88218200,1
2026-04-20,1.8300000429153442,37594600,0
2026-04-21,1.6699999570846558,36034000,0
2026-04-22,1.7100000381469727,26433100,0
2026-04-23,1.6699999570846558,23075400,0
2026-04-24,1.6399999856948853,22228100,0
2026-04-27,1.649999976158142,24735800,0
2026-04-28,1.6399999856948853,17853700,0
2026-04-29,1.559999942779541,24683200,0
2026-04-30,1.5199999809265137,25146300,0
2026-05-01,1.4500000476837158,29869300,0
2026-05-04,1.4500000476837158,44420500,0
2026-05-05,1.590000033378601,37782000,0
2026-05-06,1.6399999856948853,37087800,0
2026-05-07,1.5199999809265137,40850000,0
2026-05-08,1.5,18666700,0
2026-05-11,1.409999966621399,21306300,0
2026-05-12,1.340000033378601,21406300,0
2026-05-13,1.3300000429153442,18446400,0
2026-05-14,1.340000033378601,21225700,0
2026-05-15,1.2799999713897705,19673200,0
2026-05-18,1.3600000143051147,20523900,0
2026-05-19,1.3600000143051147,22768200,0
2026-05-20,1.5199999809265137,34464700,0
2026-05-21,1.559999942779541,18690400,0
2026-05-22,1.5099999904632568,20258200,0
2026-05-26,1.590000033378601,28194100,0
2026-05-27,1.5800000429153442,18906600,0
2026-05-28,1.5800000429153442,19244700,0
2026-05-29,1.7300000190734863,42330700,0
2026-06-01,2.119999885559082,116932700,1
2026-06-02,2.069999933242798,47272300,0
2026-06-03,1.8300000429153442,28971500,0
2026-06-04,1.9600000381469727,35952300,0
2026-06-05,1.7899999618530273,27135900,0
2026-06-08,1.7999999523162842,16091500,0
2026-06-09,1.940000057220459,39785000,0
2026-06-10,2.0799999237060547,42323300,0
2026-06-11,2.2799999713897705,59898500,0
2026-06-12,2.3399999141693115,45783300,0
2026-06-15,2.2799999713897705,40149100,0
2026-06-16,2.490000009536743,49829300,0
2026-06-17,2.6600000858306885,68883300,0
2026-06-18,2.8299999237060547,81447400,1
2026-06-22,2.759999990463257,49295400,0
